id	bloque (no traducir)	titulo	cuerpo	enlace
365	Ámbito autonómico y municipal	Ameyoramientu de la rede ferroviaria nes comarques de monte	Vamos ampliar y ameyorar los tramos que xunen zones urbanes, rurales y perifériques en dalgunos puntos clave del territoriu catalán, p’ameyorar asina tamién la conexón comercial y les corrientes de movilidá.	http://lasonrisadeunpais.es/fb-share/programa/ast/365.html
366	Ámbito autonómico y municipal	Autovía Lleida-Pirineus	Vamos ampliar y ameyorar los tramos de carreteres que xunen zones urbanes, rurales y perifériques en dalgunos puntos clave del territoriu catalán, como ye’l casu de l’autovía Lleida-Pirineus.	http://lasonrisadeunpais.es/fb-share/programa/ast/366.html
367	Ámbito autonómico y municipal	Cooperación tresfronteriza	"Vamos aplicar un plan d’actuación ya inversión xunto con Portugal, pa fomentar asina les comunicaciones ya inversiones conxuntes.

Extremadura y l’Alentejo portugués comparten una llende, pero tamién tienen característiques socioeconómiques asemeyaes, como la densidá baxa de población, el déficit en comunicaciones y tresportes, y la dependencia de los sectores agrícola y ganaderu. Poro, vamos favorecer el cambiu de modelu productivu para dambes rexones, porque compartir servicios ya infraestructures ye un oxetivu común que rique, más que cooperaciones puntuales, el diseñu en comuña de proyectos y un compromisu firme n’inversiones."	http://lasonrisadeunpais.es/fb-share/programa/ast/367.html
368	Ámbito autonómico y municipal	Paralización de la A-57 pa salvar los montes gallegos	Por mor del gran impactu medioambiental, patrimonial y social, y el fechu de que nun hai un plantegamientu integral coherente d’execución unitaria, proponemos la paralización del proyectu de l’autovía A-57.	http://lasonrisadeunpais.es/fb-share/programa/ast/368.html
369	Ámbito autonómico y municipal	Saniamientu de la ría del Burgo	Vamos promover la llimpieza de basa y el saniamientu de la ría del Burgo tres l’abandonu que sufrió pela parte les diferentes alministraciones, pa facer de la ría un sitiu acordies cola calidá escelente del mariscu gallegu.	http://lasonrisadeunpais.es/fb-share/programa/ast/369.html
370	Ámbito autonómico y municipal	Recuperación de la ría de Pontevedra pa la ciudadanía	Vamos defender la derogación del artículu segundu de la Llei de Protección y Usu Sostenible del Litoral, que contempla la posibilidá de prorrogar les concesiones actuales en terrenos de dominiu público marítimu-terrestre hasta en 75 años más allá de les feches de caducidá establecíes nes axudicaciones. Esti artículu facilitaría la continuidá d’instalaciones como el complexu industrial d’Ence-Elnosa nel dominiu marítimu-terrestre na ría de Pontevedra.	http://lasonrisadeunpais.es/fb-share/programa/ast/370.html
371	Ámbito autonómico y municipal	Dotar de más agua (y de calidá meyor ) al ríu Tajo al so pasu per Aranjuez	"Vamos promover pa ello:

- La revisión del Plan Hidrolóxicu de la demarcación hidrográfica del Tajo correspondiente al procesu de planificación 2015-2021, pa comprobar si s’adapta a la normativa europea.
- La coordinación con plataformes de la sociedá civil que puedan ampliar la información y les demandes (como, por exemplu, Ecoloxistes n’Acción, la Rede Ciudadana por una Nueva Cultura del Agua nel Tajo y los sos ríos o la Plataforma en Defensa de los ríos Tajo y Alberche).
- L’análisis de les consecuencies posibles del refugu a l’aprobación del Plan Hidrolóxicu.
- L’establecimientu de midíes de contención d’estes consecuencies.
- El refugu de l’aprobación del Plan Hidrolóxicu, prevista p’avientu de 2015, en casu de que’l plan nun s’adapte a la normativa europea.
- La propuesta d’ellaboración d’un plan nuevu que recueya un caudal mínimu ecolóxicu de polo menos 11,74 metros cúbicos per segundu y aplique la nueva política europea del agua."	http://lasonrisadeunpais.es/fb-share/programa/ast/371.html
372	Ámbito autonómico y municipal	Resolución del proyectu de construcción de la llinia de tren de Cercaníes Móstoles-Navalcarnero	"Vamos resolver la situación de la llinia de tren de Cercaníes Móstoles-Navalcarnero, con una execución anguaño parada. Pa ello:

- Hemos analizar la situación actual del proyectu dende los puntos de vista técnicu, funcional, medioambiental, urbanísticu y económicu.
- Hemos revisar el contratu cola empresa axudicataria. 
- Hemos analizar la viabilidá de retomar la construcción de la llinia ferroviaria, cola incorporación d’estaciones n’Arroyomolinos y Griñón.
- Hemos definir y analizar les alternatives p’ameyorar los accesos a les localidaes afectaas."	http://lasonrisadeunpais.es/fb-share/programa/ast/372.html
373	Ámbito autonómico y municipal	Eliminación, soterramientu o treslláu de les dos llinies d’alta tensión que crucien anguaño de norte a sur el conceyu d’Arroyomolinos, percima de viviendes, zones verdes, árees infantiles y zones deportives	"Los pasos que vamos dar pa consiguilo van ser los siguientes:

- La ellaboración y la difusión d’un estudiu sobre tol procesu (definición del proyectu, instalación, resultaos ya impactu ambiental).
- La coordinación con plataformes vecinales y de la sociedá civil, amás d’espertos y alministraciones implicaes, pa determinar cuála ye l’alternativa meyor (eliminación, soterramientu o treslláu).
- L’autorización pa poder desarrollar la solución alcordada."	http://lasonrisadeunpais.es/fb-share/programa/ast/373.html
374	Ámbito autonómico y municipal	Cumplimientu de les midíes de conservación y restauración de la cuenca hidrográfica del ríu Guadarrama	"Vamos asegurar el cumplimientu de les midíes de conservación y restauración de la cuenca hidrográfica del ríu Guadarrama (parque rexonal y espaciu natural protexíu), que compriende los términos municipales d’El Álamo, Batres, Boadilla del Monte, Brunete, Colmenarejo, Galapagar, Majadahonda, Moraleja de Enmedio, Móstoles, Navalcarnero, Las Rozas, Serranillos del Valle, Sevilla la Nueva, Torrelodones, Valdemorillo, Villanueva de la Cañada, Villanueva del Pardillo y Villaviciosa de Odón. Pa ello,vamos facer:

- Un estudiu de la situación actual de la cuenca del ríu.
- Y una revisión del Plan de Xestión de la cuenca del ríu Guadarrama y del so cumplimientu hasta la fecha."	http://lasonrisadeunpais.es/fb-share/programa/ast/374.html
375	Ámbito autonómico y municipal	Recuperación del proyectu p’ampliar la llinia C4 de tren de Cercaníes hasta los conceyos de Torrejón de la Calzada y Torrejón de Velasco	"Vamos volver con esti proyectu d’ampliación pa:

- Analizar l’estáu actual del Plan d’Infraestructures Ferroviaries de Cercaníes pa Madrid 2009-2015. 
- Realizar un estudiu informativu y un presupuestu pa l’ampliación de la llinia C4 de tren de Cercaníes.
- Definir y analizar les alternatives de trazáu posibles pa construyir la infraestructura ferroviaria.
- Analizar la posibilidá y, nel so casu, l’allugamientu más afayadizu pa la construcción de dos estaciones nueves: una primera próxima al Hospital de Parla, y la segunda cerca de les poblaciones de Torrejón de la Calzada y Torrejón de Velasco. Esti análisis va facese teniendo en cuenta l’accesibilidá, la demanda, les conexones con otros medios de tresporte públicu y les facilidaes de construcción.
- Facer un estudiu específicu de les condiciones d’esplotación y demanda de tresporte.
- Ampliar la llinia C4 de tren de Cercaníes, siempre que se demostrare la posibilidá técnica y económica."	http://lasonrisadeunpais.es/fb-share/programa/ast/375.html
376	Ámbito autonómico y municipal	Revisión del proyectu de soterramientu de les víes del tren nel sur de Madrid	Vamos revisar el proyectu de soterramientu de les víes del tren nel sur de Madrid que dividen en dos los conceyos d’Alcorcón, Fuenlabrada, Getafe, Leganés y Móstoles. Pa ello, vamos analizar l’acuerdu de collaboración firmáu en 2011 ente’l Ministeriu de Fomentu y los ayuntamientos d’estos conceyos, asina como les posibilidaes de los compromisos que correspuendan al Ministeriu y se incluyan nel acuerdu y, llueu, les alternatives y soluciones posibles pa cumplir estos compromisos.	http://lasonrisadeunpais.es/fb-share/programa/ast/376.html
377	Ámbito autonómico y municipal	Ameyoramientu de la rede ferroviaria de la Rexón de Murcia	"Hemos promover la electrificación y el desdoblamientu de víes del tren na rexón, el restablecimientu de la llinia con Andalucía, y la eliminación de barreres nos tramos de Murcia-Alicante, Murcia-Albacete y Murcia-Andalucía.

Vamos ellaborar un plan pa impulsar, ameyorar y acondicionar la rede ferroviaria de Cercaníes, en concreto la rede esistente ente la Rexón de Murcia y les provincies d’Alicante, Granada y Albacete, quier dicise, los tramos Cartagena-Alicante, Cartagena-Murcia, Murcia-Granada y Murcia-Albacete.

Vamos desarrollar un plan pa impulsar el tren de vía estrecha na comarca del Campo de Cartagena.

Vamos impulsar la creación del corredor de mercancíes del Mediterraneu.

Vamos eliminar el trazáu ferroviariu del conceyu d’Alcantarilla.

Vamos promover el soterramientu de las víes en tola ciudá de Murcia."	http://lasonrisadeunpais.es/fb-share/programa/ast/377.html
378	Ámbito autonómico y municipal	Plan de defensa de la costa murciana	Vamos derogar la Llei 2/2013, de 29 de mayu, de protección y usu sostenible de la costa, y vamos modificar la Llei 22/1988, de 28 de xunetu, de costes, pa introducir midíes de protección reales y efectives de la costa virxe (non urbanizada). Tamién vamos favorecer la so aplicación y desarrollu, pa lo que caltendremos la potestá del Estáu de suspender actos y alcuerdos d’entes locales qu’afecten al dominiu públicu marítimu-terrestre. Con ello, queremos frenar la destrucción (pola especulación urbanística) de la costa virxe murciana. Amás, vamos evitar que proyectos con munchu impactu negativu nel mediu ambiente cuenten col respaldo de lleis como la Llei del Suelu de 2001 de la Rexón de Murcia, que supunxo la desprotección de bona parte de la costa afectada pol proyectu d’urbanización de Marina de Cope.	http://lasonrisadeunpais.es/fb-share/programa/ast/378.html
379	Ámbito autonómico y municipal	Esmantelamientu del polígonu de tiru de les Bardenas Reales	"Vamos convertir el polígonu de tiru de les Bardenas nun entornu natural pal disfrute de los navarros y las navarres. Pa ello, va necesitase:

- Someter a consulta popular la renovación del contratu d’arrendamientu.
- Llevantar la declaración de «zona d’interés pa la defensa».
- Proceder al esmantelamientu del polígonu.
- Facer un análisis ecolóxicu y sanitariu del entornu. 
- Facer por reutilizar los recursos naturales un sentíu social, cultural y ecolóxicu."	http://lasonrisadeunpais.es/fb-share/programa/ast/379.html
