id	bloque (no traducir)	titulo	cuerpo	enlace
159	Democracia Social	Haurren eta nerabeen kontrako indarkeriaren aurkako Babes Integralerako Legea	"Haurren eta Nerabeen kontrako indarkeriaren aurkako Babes Integralerako Lege bat onartuko dugu. Legeak berariaz helduko die haurren eta nerabeen aurkako indarkeria ugariei (trafikoa, esplotazioa, bullyinga, ciber-bullyinga, bereizkeria, etxegabetzeak).

-  Legearen asmoa da haurren eta nerabeen kontrako askotariko indarkerien ezagutzan sakontzea, eta horiek erregistratzea: bai familia barruko indarkeriak, bai familiatik kanpokoak.

-  Legeak haurrentzako arreta-telefono baten sorrera jasoko du: telefono hori doakoa, anonimoa eta adingabekoentzat segurua izango da, indarkeria matxista salatzeko telefonoaren antzera (016).

-  Haurren eta Nerabeen Defendatzailea sortzea, bai estatu mailan, bai erkidegoetan eta udaletan.

-  Haurren eta Nerabeen kontrako indarkeriaren aurkako kanpainak garatzea, oinarrizko erreferentzia gisa eremu hauek izango dituztenak: komunikabideak, familia, eskola, lehen mailako arreta eta gizarte-zerbitzuetako taldeak.

-  Laguntza administratibo eta ekonomiko aktiboa ematea, indarkeria, abandonua edo bizipen traumatikoak jasan dituzten haurrak hartzen dituzten abegi-familiei. Familia-harrera hobetsiko du egoitzetako harreraren ondoan.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/159.html
160	Democracia Social	Haurrak eta nerabeak, erakundeen lehentasun	"Neurri hauek hartuko ditugu, haurrek erakundeetan ikusgarritasun handiagoa izan dezaten:

-  Haurren eta Nerabeen Batzorde Iraunkor bat sortzea, Diputatuen Kongresuan. Batzordearen funtzio nagusia herritarren sektore horri eragiten dioten lege-proposamenak eta politika publikoak ebaluatzea eta jarraitzea izango da.

-  Estatu mailan, Haurren eta Nerabeen Partaidetzarako Kontseilua sortzea.

-  Gaur egungo Haur eta Nerabeen Behatokia erreformatuko dugu, haurren eta nerabeen ordezkaritzarekin batera. Helburua kolektiboaren errealitate soziala ikertzeko behatokiak duen gaitasuna hobetzea da, bai eta politika publikoetan eragiteko haren gaitasuna hobetzea ere. Haurrek eta nerabeek estatistika ofizialetan ikusgarritasun handiagoa izateaz arduratuko da.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/160.html
161	Democracia Social	Kirol-errezeta: kiroldegi gehiago eta anbulatorio gutxiago	"Nahitaezkoa iruditzen zaigu Osasuna Sustatzeko Plan Integral bat martxan jartzea, sedentarismoaz eta haurren obesitateaz arduratuko dena. Nahitaezkoa, bereziki, gure gizarteak era osasungarrian aurrera egitea nahi badugu. Planak familiako eta komunitateko ikuspuntua izango du, eta tartean dauden ministerioak, autonomia-erkidegoak eta udalak koordinatuta egingo da.

Hiru dira gure helburu nagusiak:

-  Gaur egungo haurren sedentarismo-  eta obesitate-tasak (% 43) murriztea, bai eta inaktibitate fisikoak sortzen duen gaixotasun-zama ere (% 20aren eta % 30aren artean: gaixotasun kardiobaskularrak, II. motako diabetesa, bularreko eta koloneko minbizia).

-  Osasungarriak ez diren bizi-azturak prebenitzea, hala nola tabakismoa eta alkohola.

-  Gaur egun, %8tik eta %14ra arteko heriotza-tasa egozten zaie aurrez aipatutako kausei: helburu izango dugu hori aldatzea.

Planari ekiteko modua diziplina anitzekoa izango da. Hau da, elkarte aktiboak sortuko ditugu, esparru hauetako komunitateen partaidetza izango dutenak: osasuna, kultura, aisia, kirola, hezkuntza, enplegua eta gizartea.

-  Hainbat eragile arduratuko da haurrak kiroldegietara eta eskolaz kanpoko ekintzetara bideratzeaz: bereziki, edo pediatriako, erizaintzako eta lehen mailako arretako pediatriako espezialistak; edo gizarte-lanen esparrua, hezkuntzaren esparrua eta haurtzaroan osasuna sustatzeko mugimendu asoziatibo esanguratsuak.

-  Beharrezkoa izango da jardueretan eta prestakuntzan gurasoek parte hartzea.

-  Lehentasuna izango dute osasun-arriskuak dituzten herritarrek eta gizarte-bazterketako egoeran daudenek.

Kirol-errezetak hainbat estrategiatan gauzatuko dira, jarduera fisikoko hainbat programaren bidez, haietan parte hartu nahi duten pertsonen arrisku-taldeetara egokituak. Bestalde, lekuko bereizgarrietara eta eskura dauden baliabideetara ere egokituko dira. Hauek dira martxan jar daitezkeen programetako batzuk:

-  Erditze-ondorengo atsedena, haurrak hamar hilabete izan arte: astean bitan amarentzat eta haurrarentzat (lotura afektiboa).

-  Bizi-aztura osasungarriak, diabetesa eta obesitatea jasateko arriskua duten pertsonen artean: jarduera fisikoa astean bi egunetan.

-  Ibilaldi osasungarriak, parkean: astean bi egunetan.

-  Gizarte-programak: astean bizpahiru egunetan, eta kiroldegien eskaintzaren arabera.

-  Osasuna sustatzeko programak eta kirol-programak: astean hiru egunetan eskolaz kanpoko kirol-jarduera, ikastetxeetan. Oinarri-kirolaren alde egitea.

-  Zahartze aktiboa eta osasuntsua sustatzeko programak: astean bizpahiru egunetan. Adibidez: inpaktu txikiko jarduerak eta egokituak, hala nola tai-xia parkean, dantza herrikoiak edo joko tradizionalak.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/161.html
162	Democracia Social	Kirolarentzako Gizarte Funtsa: guztion kirola	"Kirol Kontseilu Goreneko Kirola Sustatzeko eta Berritzeko Zuzendariordetza Nagusia arduratuko da sortuko dugun Kirolarentzako Gizarte Funtsa kudeatzeaz. Sail bat sortuko dugu aipatutako kontseiluan, funtsa kudeatzeko. Sailaren jarduna ardaztuko dute mapaketek, finantzazioak, bitartekaritzak eta kontu hauetara zuzendutako proiektuen sustapenak: soziokirola, gorputz-hezkuntza, ikerketa eta zabalkundea. Sailaren ardatza izango da, baita ere, I+G+Baren bidez kirolean balio-sorrera sustatzea.

Funtsa hauentzako izango da, besteak beste:

-  Eskualde apaletako kirol-eskolak edo kirol-klubak, balioa sortzen dutenak eta komunitatean kirolaren balioak sustatzen dituztenak, bai hirietan, bai landan.

-  Kirolarekin zerikusia duten jarduerak egiten dituzten elkarteak. Jarduera horiek ingurumenarekin lotura izan beharko dute edo interes orokorreko ekintza sozialak izan beharko dira. Horrez gain, eragina izan beharko dute eskoletan ere.

-  Gai hauen inguruan ikerketak egiten dituzten enpresak edo erakundeak: kirola, jarduera fisikoa eta osasunaren hobekuntza, kirolaren bidez.

-  Profesionalak ez diren kiroletako kirolariei ere lagunduko zaie, baliabide murritzak baitituzte estatu-mailan eta nazioartean aritzeko. 
"	http://lasonrisadeunpais.es/fb-share/programa/eu/162.html
163	Democracia Social	Goi-mailako kirolariei laguntzeko plana	"Beren kirol-karrera amaitu ondoren, gure hainbat kirolari entzutetsu eta saritu ez dira gizarteratzeko eta beren ezagutzak aditzera emateko gai izan, hainbat kausaren ondorioz. Azken urteetan ikusi ahal izan dugu hori; bai eta nola, maiz, amaiera tragikoa izan duten ere. Hori hala, trantsizio hori egiteko kirolari horiei sistema bat eskaintzera behartuta gaudela uste dugu, bai eta beren balioa erabilgarria izango den alorretako erakundeetara sartzeko bideak bermatzera ere.

Eskola-  eta unibertsitate-adineko Goi-mailako Kirolarien Prestakuntzarako Laguntza Integraleko Estatu Plan bat sustatuko dugu. Lotura zuzena izango du prestakuntza akademikoarekin eta hura kirol-jarduerarekin bateragarri egitearekin. Bestalde, egitura akademikoetan kirol-kultura bat garatzeko asmoa ere izango du. Plan hori programa berezituetan garatuko da, beharren eta jarduera-eremuen araberakoak:

-  Ikastetxeetarako eta DBH eta batxilergo-institutuetarako programa akademikoak.

-  Unibertsitateko kirola eta unibertsitateko kirolariak garatzeko programa.

-  Funtzio publikora sartzeko plana, goi-mailako kirolarien ezagutzak eta eskarmentua baliagarrien zaizkien ministerioetan funtzionario izateko. Hori guztia gauzatzeko, zenbait plaza gordeko zaizkie ministerio hauen lan-eskaintza publikoetan:

Defentsa Ministerioa. Eskaintza publiko bakoitzeko plazen %3a. Plaza horiek gorputz hauetan banatuko dira: Estatu Nagusia, Lurreko Armada, Aireko Armada, Itsas Armada eta Gorputz Arruntak.

Barne Ministerioa. Plazen %2, Ministerioa eratzen duten gorputzen eskaintza publiko bakoitzean: Polizia Nazionala, Guardia Zibila, Espetxe Erakundeak, Babes Zibila eta Larrialdiak eta Trafikoko Zuzendaritza Nagusia.

Ogasun eta Administrazio Publikoetako Ministerioa. Plazen %2, sail hauen eskaintza publiko bakoitzean: Zerga Administrazioko Estatu Agentziako Aduanen eta Zerga Berezien Saila eta Estatuko Aduana-zaintza Zerbitzua.

Hezkuntza, Kultura eta Kirol Ministerioa. Eskaintza publiko bakoitzeko % 2.

-  Talde horri egokitutako sarbide-probak.

-  Lana malgua izango da, jarduera hori entrenamendu eta lehiaketekin bateratu ahal izateko ordutegiekin eta funtzioekin.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/163.html
164	Democracia Social	Kirol-lanbideak arautzeko legea	"Kirol-lanpostu eta -titulazioak profesionalizatzeko lan egingo dugu, sektorearen eskakizun nagusienetako bati erantzuteko.

Helburu hori oinarri hartuta, estatu-mailako lege bat garatuko dugu, hauek guztiak lortzeko: autonomia-erkidegoak bateratzea eta horiei esparru orokor eta berdintasunezkoa ematea; kiroleko profesionalei segurtasun juridikoa ematea; lanbide-kategoriak sailkatzea, horietako bakoitzaren funtzio eta atribuzioak zehazteko eta beharrezko prestakuntza nola egiaztatu adierazteko, lanbidean legalki aritzeko eta, hala, kiroleko intrusismoari aurre egiteko.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/164.html
165	Democracia Social	Kirol gehiago ikastetxeetan: Gorputz Hezkuntza astean hiru orduz eta Gorputz Hezkuntza ikasgaia batxilergoko bigarren mailako curriculumean	"Gorputz Hezkuntza oinarrizkoa da herritarrak autonomoak izan daitezen, eta beren bizimodua aktiboa eta osasungarria izan dadin. Ikasleen Nazioarteko Ebaluaziorako Programaren (PISA, ingelesezko siglak) txostenek diote lotura zuzena dagoela emaitza akademikoen eta Gorputz Hezkuntzak eskola-orduetan hartzen duen denboraren artean. Horrez gain, hainbat medikuntza-ikerketek egiaztatu dute haurren obesitatearen eta sedentarismoaren arteko lotura.

Hezkuntza Legean aldaketa bat sustatuko dugu, besteak beste, Gorputz Hezkuntza irakasgai ardatza izan dadin, LOMCE legea indarrean jarri aurretik zen eran. Halaber, ikastetxean Gorputz Hezkuntzak hartzen duen denbora Europar Batasuneko batez bestekora egokituko dugu. Hori lortzeko, irakasgaiak astean hiru ordu gehiago hartu beharko ditu lehen hezkuntzan eta derrigorrezko bigarren hezkuntzan. Bestalde, Gorputz Hezkuntza irakasgaia batxilergoko 2. mailako curriculumean berriz sartuko dugu, Gorputz Hezkuntzaren pisu espezifikoa bigarren hezkuntzako ziklo osoan gordetzeko.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/165.html
166	Democracia Social	Mezenasgo Legea eta Kirol Babesletza	"Abenduaren 3ko 49 / 2002 Legearen erreforma sustatuko dugu: irabazi-asmorik gabeko erakundeen eta mezenasgorako zerga pizgarrien zerga araubideari buruzkoa, hain zuzen. Erreformaren helburua partikularrei eta enpresei zerga-arinketa berdintzea da (herrialde aurreratuenen mailara), laguntza filantropikoei dagokienean. Horrela, sektore pribatuaren eta publikoaren artean finantzaziorako eta kolaboraziorako mekanismoak martxan jartzea sustatuko dugu, interes orokorraren alde. Partaidetza horrek ez du kontuan hirugarren sektorea soilik izango; hezkuntza, kultura eta kirola ere barne hartuko ditu.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/166.html
167	Democracia Social	Kirol Egokituaren Plan Estrategikoa	"Kirol Egokituaren Plan Estrategiko horrek funtsezko hiru zutabe izango ditu:

-  Kirol Kontseilu Gorenean berariazko sail bat sortzea Kirol Egokituarentzat. Hauek izango dira sailaren ardurak:

--Sustapena, pertsona talentudunak hautematea, teknifikazioa eta errendimendu handia, Kirol Egokituan.

--Kirol egokituaren sustapenerako jarduerak bultzatzea, eskola-adineko kirolariekin.

--Batzorde Paralinpikoaren koordinazioa, bai eta Osasun Ministerioaren menpeko beste zentro batzuena ere, ahalmen-urritasuna duten kirolariak atzematen dituztenak.

--Ahalmen-urritasunari egokitutako tekniken inguruko prestakuntza-planak sustatzea, kirol-tekniko eta -ofizialentzat.

--Kirolari paralinpikoen entrenamendu-instalazioak ebaluatzea, horiek hobetzeko eta handitzeko bidean.

Hainbat gairen inguruko azterketak eta ikerketak sustatzea; hala nola kirolarien sailkapen funtzionala, kirol-protesietarako material berriak, gurpil-aulkiak, bizikletak eta itsasontzi egokituak.

-  Kirolari olinpikoek jasotzen dituzten laguntzak berdintzea kirolari paralinpikoek, Federazioek eta Batzorde Paralinpikoak jasotzen dituztenekin. 

-  Kirol egokitua kudeatzeko egitura bat sortzea, lau alor hauetako ekimen transbertsalak oinarri: kirola eta lehia; aisia; osasuna eta terapeutika; hezkuntza. Horretarako, hainbat koordinazio-mahai sortuko ditugu Osasun, Gizarte zerbitzu eta Berdintasun Ministerioaren eta Hezkuntza, Kultura eta Kirol Ministerioaren artean. Mahaion helburua hauek biltzea izango da: erakunde publikoak eta pribatuak, kirol-klubak, fundazioak, lurralde-federazioak eta enpresak.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/167.html
168	Democracia Social	Iruzurraren Aurkako Kiroleko Zuzentasunaren Behatokia, kirol-partidak eta -emaitzak faltsutzearen kontra	"Iruzurraren Aurkako Kiroleko Zuzentasunaren Behatokia sortuko dugu Barne Ministerioaren eta Ogasun Publikoaren laguntzarekin. Hauek izango dira behatokiaren helburuak:

-  Kirol-emaitzetan fair play-a(joko garbia) sustatzea eta ezartzea.

-  Izan litezkeen kiroleko iruzurrak sistematikoki miatzea. 

-  Emaitzetan gerta litezkeen aldaketak edo faltsutzeak hautematea.

Izan litezkeen iruzurrez edo lehiaketetan izan litezkeen amarruez ohartaraztea proba horien arduradun diren erakundeak, bai eta kirol horretako agintaritza eskuduna eta justizia arrunta ere.

-  Kirol-organo eskudunei gaztigatzea ekintza zuzentzaileak ezar ditzaten, beren estatutuen arabera, eta izan daitezkeen zigorrak kudea ditzaten, iruzurra gertatzen denetan. Halaber, zehapen-arauak etengabe eguneratzeko eskatuko zaie erakunde horiei.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/168.html
169	Democracia Social	Bermatutako Gizarte Zerbitzuen Estatu Zorroa	"Estatu mailako lege baten bidez, gizarte-zerbitzuen gutxieneko katalogo komuna bermatuko dugu; herritar guztiek eskura izango dutena, bizi diren autonomia-erkidegoa edozein izanik ere. Gizarte-zerbitzu horiek Konstituzioan sartuko ditugu, bermatuak egon daitezen.

Bermatutako Gizarte Zerbitzuen Estatu Zorroak berekin ekarriko du, baita ere, sektore arteko koordinazio-politika aktiboak martxan jartzea, sektore hauetan: osasuna, etxebizitza, enplegua, hezkuntza eta justizia. Politika horiek Osasun, Gizarte Zerbitzu eta Berdintasun Ministerioak egituratuko ditu, tartean dauden arduradunekin batera, autonomikoak eta munizipalak.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/169.html
170	Democracia Social	Gizarte Zerbitzuen Zentro bat, hogei mila biztanleko	"Hurbileko gizarte-zerbitzu publikoak bermatuko ditugu herritar guztientzat. Gizarte-zerbitzuen zentroek arreta unibertsala eta doakoa emango diete herritar guztiei eta gizarte-langile batez, gizarte-hezitzaile batez eta psikologo batez osatuta egongo dira. Gizarte-zerbitzuetako taldeek kudeaketa munizipala izatea sustatuko dugu.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/170.html
171	Democracia Social	85 milioi euroko estatu-zuzkidura, Udaletako Gizarte Zerbitzuen Oinarrizko Prestazioen Plan Itunduarentzat. 	"asd2011eko gastu-zenbatekoak oinarri hartuta, lehenagoko mailara itzuliko dugu Udalen finantzaziorako Gizarte Zerbitzuen Oinarrizko Prestazioen Plan Itunduak Estatutik jasotzen zuen dirua. Horrela zuzenduko ditugu 2011tik 2015era arte egin diren murrizketa etengabeak. 

«Txertatze soziolaborala» aktibatuko dugu Gizarte Zerbitzuen Oinarrizko Prestazioen Plan Itunduak finantzatzen dituen proiektuetan, Gizarte-egoera Ahuleko Pertsonei Laguntzeko Europako Funtsaren (FEAD) programa eragileak dioenaren ildoan (2014-2020, Europar Batasuna).
"	http://lasonrisadeunpais.es/fb-share/programa/eu/171.html
172	Democracia Social	Benetako eskaerari egokitzea, gizarte-zerbitzu publikoetako giza baliabideak eta baliabide materialak	"Administrazio publikoek urtero eman beharko dute entitate pribatuen esku utzi dituzten gizarte-zerbitzuen berri; pixkanaka eta etengabe, kanpora ateratzen diren gizarte-zerbitzuen kopurua murrizteko eta ezkutuko pribatizazioekin amaitzeko. Administrazio publikoek gizarte-zerbitzuen kalitatea eta eskuragarritasuna bermatzerik ez dutenean baino ez dira zerbitzuak kanpora aterako. Hala gertatuz gero, itun eta hitzarmen horiek egiteko lehentasuna lankidetzazko ekonomiaren, gizarte-ekonomiaren eta guztien onerako ekonomiaren esparruan ari diren erakundeek izango dute.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/172.html
173	Democracia Social	Gizarte Zerbitzuen Ikerketa eta Berrikuntza Institutua sortzea	"Gizarte Zerbitzuen Ikerketa eta Berrikuntza Institutua sortuko dugu: helburu izango ditu bai gizarte-zerbitzuen alorreko politika publikoen ebaluazioa, bai berrikuntzarako eta hobekuntzarako proposamenak egitea. Institutuaren jarduna hauekin koordinatuko da, hobekuntzarako eta berrikuntzarako proposamenak egiteko (berariazkoak edo lankidetzakoak): herrialde osoko gizarte-zerbitzuetako sailekin, zuzendaritza nagusiekin eta zinegotziekin.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/173.html
